user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform,stress_level_num,cluster,segmento
234,15,1.6,6.95,7.12,1.07,4.27,76.66,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
235,15,2.54,11.13,5.6,3.62,6.52,41.96,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
236,39,3.26,5.77,4.1,3.95,5.61,85.95,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
237,41,4.49,4.2,4.96,5.93,6.72,73.58,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
238,44,1.12,8.08,6.92,9.14,6.96,80.42,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
239,39,2.74,8.24,4.76,8.54,2.11,48.58,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
240,34,3.17,6.39,8.42,3.09,3.83,88.57,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
241,27,3.47,6.87,4.94,5.67,7.74,55.36,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
242,23,5.0,11.6,6.61,6.93,6.85,81.09,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
243,17,1.44,9.33,6.56,9.89,1.8,75.59,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
244,21,4.94,3.11,7.02,1.28,3.84,79.23,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
245,20,4.31,4.12,5.64,5.17,9.38,43.01,High,TikTok,3,3,Alto consumo / Bajo rendimiento
246,22,3.56,11.76,8.37,9.89,8.76,84.51,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
247,41,4.35,9.26,6.22,9.79,7.04,87.71,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
248,23,2.77,11.15,7.5,3.98,1.66,68.49,High,TikTok,3,3,Alto consumo / Bajo rendimiento
249,44,1.26,5.04,7.18,1.0,6.46,64.53,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
250,19,4.16,9.42,4.59,6.28,1.11,60.55,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
251,15,3.39,9.14,7.11,8.8,6.95,95.67,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
252,33,4.02,4.95,6.75,3.92,7.58,85.3,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
253,24,2.36,7.51,8.49,9.41,5.48,81.92,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
254,26,5.49,8.27,8.4,3.99,1.03,95.54,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
255,38,3.73,6.81,4.75,6.49,7.0,60.93,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
256,29,0.97,10.27,4.41,7.5,8.38,77.81,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
257,41,2.97,10.33,5.47,4.11,6.27,81.16,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
258,36,4.66,10.51,8.93,4.17,7.38,99.77,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
259,38,4.87,10.03,4.11,5.23,1.81,65.63,High,TikTok,3,0,Alto consumo / Alto rendimiento
260,23,3.22,6.88,7.36,8.52,7.44,64.01,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
261,34,5.42,5.81,7.04,1.91,6.53,45.07,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
262,31,1.97,10.31,7.23,6.68,3.98,45.91,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
263,44,2.76,6.9,5.09,7.1,7.17,70.71,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
264,31,5.44,4.46,5.13,6.02,6.81,50.27,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
265,40,5.43,7.07,6.15,9.42,6.4,44.38,High,TikTok,3,0,Alto consumo / Alto rendimiento
266,34,4.27,3.42,4.48,6.42,2.65,97.89,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
267,26,5.22,8.92,4.37,6.71,3.67,97.09,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
268,44,0.99,5.36,4.44,6.4,9.92,59.52,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
269,21,5.26,4.61,6.86,7.5,4.9,87.39,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
270,16,2.26,11.57,5.99,2.22,1.53,92.35,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
271,17,1.48,9.77,5.47,9.05,9.09,67.88,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
272,31,1.82,9.87,5.58,1.38,2.56,53.42,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
273,19,2.8,8.24,5.04,6.77,4.63,47.79,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
274,31,1.88,10.39,6.06,6.54,3.5,48.45,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
275,38,2.26,9.59,5.02,2.87,9.67,87.82,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
276,31,1.24,7.99,7.49,1.37,4.4,63.06,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
277,41,2.13,11.61,4.62,2.25,7.38,81.61,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
278,31,3.65,3.92,8.74,3.45,6.39,72.32,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
279,16,2.93,11.43,4.45,8.94,1.39,63.68,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
280,16,2.41,6.01,8.72,8.7,4.46,47.43,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
281,42,4.61,7.28,8.17,1.57,4.51,60.01,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
282,36,5.41,3.23,7.4,3.6,9.91,90.41,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
283,37,4.66,7.4,8.56,9.0,8.31,88.68,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
284,19,2.33,8.11,4.7,3.13,8.71,41.7,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
285,15,4.59,11.98,4.88,9.96,3.82,48.42,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
286,15,1.34,11.75,5.26,3.31,3.96,85.35,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
287,33,1.22,11.66,5.22,7.65,5.64,60.14,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
288,44,2.4,5.48,5.55,4.75,6.68,78.62,High,TikTok,3,3,Alto consumo / Bajo rendimiento
289,16,4.94,11.91,6.88,2.23,7.55,73.76,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
290,35,1.85,6.55,4.14,3.3,8.39,79.12,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
291,26,0.85,10.52,5.91,7.08,8.86,43.22,High,TikTok,3,0,Alto consumo / Alto rendimiento
292,40,1.22,4.16,5.23,4.03,1.22,95.87,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
293,20,5.22,7.06,7.03,6.44,8.16,41.26,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
294,37,3.99,11.66,8.93,2.85,6.5,40.48,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
295,18,1.89,11.47,6.59,5.04,5.79,53.57,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
296,37,3.55,8.84,6.13,5.61,6.66,99.61,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
297,25,3.4,9.98,5.84,4.72,8.94,44.35,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
298,38,4.1,3.76,7.92,2.78,5.91,92.47,High,TikTok,3,3,Alto consumo / Bajo rendimiento
299,41,1.78,9.22,4.36,5.15,2.46,49.55,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
300,31,5.25,8.18,8.8,7.24,4.93,46.55,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
301,20,2.2,2.92,6.09,9.68,9.32,86.74,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
302,38,4.32,3.13,5.57,8.11,8.33,90.8,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
303,19,0.59,3.08,8.87,2.45,2.83,87.53,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
304,34,2.55,9.24,8.68,3.45,7.43,54.46,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
305,16,2.43,3.42,7.21,1.71,3.31,92.79,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
306,20,3.49,6.68,4.09,2.22,4.14,44.31,High,TikTok,3,3,Alto consumo / Bajo rendimiento
307,36,0.9,5.57,7.74,3.26,5.22,60.52,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
308,25,4.85,7.51,5.68,2.8,4.97,67.79,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
309,30,1.7,9.06,5.94,2.92,1.26,44.06,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
310,30,4.22,8.85,4.79,3.08,7.97,74.79,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
311,15,4.92,7.16,6.62,3.71,8.62,73.56,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
312,23,3.59,6.64,7.72,2.13,5.78,99.53,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
313,42,4.57,5.98,5.37,3.5,2.56,77.3,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
314,41,4.14,10.62,8.69,7.2,3.23,63.85,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
315,20,2.46,5.31,4.97,3.13,2.14,87.41,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
316,30,4.95,4.59,4.33,2.55,2.53,60.1,High,TikTok,3,3,Alto consumo / Bajo rendimiento
317,43,2.12,9.43,7.22,1.61,8.89,71.97,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
318,17,3.64,5.6,8.25,5.5,5.32,43.33,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
319,34,4.6,10.47,8.77,8.58,2.0,59.36,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
320,42,2.58,5.28,7.84,1.53,3.29,71.69,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
321,41,2.17,9.02,5.0,5.88,9.55,82.14,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
322,18,3.03,2.45,8.89,6.86,5.58,45.94,High,TikTok,3,3,Alto consumo / Bajo rendimiento
323,33,5.0,5.86,8.6,6.33,5.64,87.83,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
324,40,5.61,5.43,4.82,8.9,5.73,94.01,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
325,17,3.5,10.17,6.79,8.8,2.0,56.86,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
326,33,4.14,11.67,6.78,1.52,9.73,85.92,High,TikTok,3,3,Alto consumo / Bajo rendimiento
327,34,5.47,6.61,6.21,4.25,1.76,50.82,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
328,21,1.04,10.25,8.92,7.04,7.3,71.4,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
329,34,1.78,9.0,4.3,9.57,1.52,87.86,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
330,23,4.4,11.67,7.14,8.24,4.99,63.19,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
331,15,5.03,10.11,5.03,2.59,9.1,41.58,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
332,22,5.21,2.77,6.64,3.51,7.92,72.4,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
333,21,2.78,9.13,7.9,7.87,4.01,90.68,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
334,32,0.99,7.35,5.23,5.24,5.96,46.5,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
335,22,2.91,2.16,5.97,5.93,2.49,41.78,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
336,15,1.77,4.51,8.75,6.48,9.61,88.54,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
337,25,2.1,11.22,7.81,1.93,7.38,56.03,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
338,42,4.75,11.26,6.86,8.7,4.37,61.86,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
339,39,0.92,9.99,5.11,8.77,3.86,45.22,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
340,39,5.05,11.82,6.13,5.21,3.15,45.8,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
341,32,2.85,10.07,7.87,6.64,8.08,76.87,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
342,37,3.78,2.1,8.1,6.94,4.91,73.13,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
343,44,0.99,4.88,5.22,2.71,3.97,57.54,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
344,24,2.36,2.31,7.31,2.01,9.15,67.16,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
345,17,0.99,2.94,4.48,1.19,2.35,63.29,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
346,21,5.79,4.19,4.12,9.22,3.37,81.7,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
347,42,4.94,7.04,6.74,4.11,4.1,91.73,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
348,30,3.03,10.48,5.12,1.77,3.34,85.91,High,TikTok,3,3,Alto consumo / Bajo rendimiento
349,40,1.73,10.62,4.39,5.19,6.27,40.26,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
350,30,5.63,8.16,7.65,1.68,6.41,45.97,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
351,39,2.4,11.28,6.49,1.77,1.49,65.76,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
352,34,1.39,7.0,7.98,5.4,2.3,91.11,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
353,42,3.6,10.89,7.32,5.58,2.79,54.22,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
354,31,5.69,6.54,7.65,6.22,1.63,92.74,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
355,16,0.52,4.77,5.54,6.91,2.12,46.6,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
356,15,1.81,11.16,5.32,7.01,3.16,44.36,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
357,30,5.66,5.88,7.0,4.9,4.11,94.81,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
358,44,1.44,7.03,5.0,6.79,8.12,49.72,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
359,26,1.12,5.29,8.08,3.74,2.96,67.83,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
360,19,3.64,8.63,6.61,4.97,7.03,59.56,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
361,19,5.24,11.95,5.13,4.54,1.52,48.86,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
362,41,3.12,2.26,7.13,3.96,6.92,77.93,High,TikTok,3,3,Alto consumo / Bajo rendimiento
363,37,5.97,11.0,8.73,3.15,8.15,97.82,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
364,23,4.24,2.04,4.41,1.71,6.44,79.49,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
365,23,0.91,5.64,4.55,5.55,2.81,61.22,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
366,17,5.96,3.69,8.22,5.84,3.97,82.71,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
367,33,2.74,9.57,4.55,4.03,8.25,48.59,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
368,30,2.08,2.51,4.2,9.78,4.89,74.8,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
369,30,3.57,7.53,5.74,6.01,3.3,68.17,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
370,17,2.17,4.95,6.33,9.0,9.39,61.6,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
371,34,0.98,3.34,6.85,6.13,6.74,84.37,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
372,38,0.51,9.72,6.54,2.71,8.25,47.11,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
373,36,2.97,4.17,8.57,9.77,1.22,71.97,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
374,38,5.1,4.24,7.84,8.97,4.05,91.26,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
375,15,3.65,4.75,8.92,5.24,5.13,52.1,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
376,38,6.0,7.87,6.38,3.19,6.29,55.87,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
377,34,2.08,8.6,4.42,3.0,2.71,79.64,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
378,25,2.04,2.18,8.78,8.25,5.48,86.36,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
379,31,1.38,4.42,4.02,1.62,7.17,57.0,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
380,22,1.4,6.31,7.88,6.74,4.11,61.59,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
381,18,2.07,5.32,4.16,6.76,7.22,84.39,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
382,20,4.86,10.84,7.81,2.64,4.51,57.12,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
383,22,5.48,9.88,8.69,7.34,5.23,79.97,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
384,34,5.86,8.26,5.95,7.35,2.21,49.53,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
385,44,1.78,5.38,5.2,4.15,6.86,64.68,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
386,17,5.35,9.01,5.13,5.35,3.02,81.32,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
387,30,2.31,10.44,6.46,8.49,8.46,67.59,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
388,44,1.12,7.95,4.85,5.71,5.98,41.15,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
389,39,5.29,9.84,7.36,6.56,6.04,64.38,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
390,17,4.0,9.49,5.84,4.71,9.21,57.3,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
391,39,1.41,7.72,5.62,2.35,2.51,46.08,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
392,43,2.86,5.12,6.31,9.98,5.77,40.55,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
393,32,2.08,9.46,6.71,5.78,4.44,42.73,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
394,28,4.55,4.07,4.71,4.03,9.7,96.95,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
395,32,2.99,9.79,7.54,7.42,8.13,84.99,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
396,16,5.94,10.05,8.41,6.59,7.82,96.38,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
397,36,0.8,10.22,5.39,3.1,2.84,46.89,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
398,17,2.45,6.73,4.9,8.89,3.14,74.23,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
399,30,3.15,3.92,7.8,1.64,1.26,45.0,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
400,43,3.27,3.0,4.92,6.45,6.75,41.61,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
401,23,2.24,9.43,4.21,5.3,4.34,67.98,High,TikTok,3,0,Alto consumo / Alto rendimiento
402,18,4.51,10.86,7.1,3.86,3.81,78.78,High,TikTok,3,3,Alto consumo / Bajo rendimiento
403,15,5.31,8.51,5.2,8.44,6.73,43.81,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
404,18,5.66,3.44,4.86,6.91,8.46,61.9,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
405,15,4.93,11.35,8.91,7.84,2.2,45.41,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
406,28,5.18,11.89,5.46,4.73,9.27,61.73,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
407,35,3.53,6.33,8.52,9.48,1.31,68.31,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
408,30,5.04,7.95,4.89,4.1,1.86,60.25,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
409,34,2.17,9.77,8.09,5.78,8.54,74.57,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
410,38,2.69,9.36,6.51,9.4,5.43,75.08,High,TikTok,3,0,Alto consumo / Alto rendimiento
411,22,2.24,11.68,4.39,1.75,9.45,59.98,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
412,21,3.07,3.15,7.67,1.98,5.15,63.38,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
413,17,2.07,7.81,8.46,9.95,9.34,66.46,High,TikTok,3,0,Alto consumo / Alto rendimiento
414,31,5.79,8.92,4.82,9.74,3.16,62.54,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
415,15,2.22,10.9,7.63,7.95,6.55,85.64,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
416,30,1.04,10.74,6.23,5.36,9.95,48.4,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
417,26,3.4,11.78,7.77,5.55,4.38,91.42,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
418,41,0.81,7.12,7.57,3.31,1.01,59.88,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
419,33,1.11,10.31,4.13,4.89,1.58,83.44,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
420,36,1.71,6.27,4.89,4.88,8.73,93.03,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
421,37,3.05,6.22,6.36,1.32,5.43,93.25,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
422,36,2.88,4.53,8.67,5.08,5.83,67.14,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
423,28,4.9,10.18,5.71,5.32,8.19,55.4,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
424,44,4.57,11.86,7.14,6.99,8.3,76.35,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
425,20,2.84,4.56,4.06,5.65,5.3,51.04,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
426,20,2.34,2.56,7.56,8.76,8.72,87.44,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
427,27,2.24,10.16,7.02,4.31,5.22,82.68,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
428,33,4.76,8.2,7.58,4.69,7.08,87.74,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
429,36,0.79,11.6,8.52,6.14,1.3,66.0,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
430,22,0.57,4.52,4.73,2.82,2.24,73.45,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
431,41,4.88,2.71,5.31,4.54,8.66,46.16,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
432,41,3.12,6.92,8.98,7.18,3.82,81.26,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
433,16,1.22,2.85,4.78,4.71,4.01,69.21,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
434,35,1.8,4.62,7.6,9.16,6.97,70.55,High,TikTok,3,0,Alto consumo / Alto rendimiento
435,44,5.63,3.26,7.63,6.54,6.33,90.82,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
436,15,5.23,4.24,7.41,2.38,1.74,86.34,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
437,42,4.4,3.06,5.14,5.39,7.89,72.11,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
438,29,3.15,11.54,5.08,7.88,6.56,61.31,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
439,15,3.36,4.79,7.33,6.79,8.7,66.79,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
440,19,5.86,6.44,4.93,8.97,5.82,61.05,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
441,42,5.81,10.99,7.31,7.75,4.73,49.1,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
442,43,1.68,8.77,6.46,1.55,4.34,78.75,High,TikTok,3,3,Alto consumo / Bajo rendimiento
443,30,4.96,8.18,5.93,2.01,1.04,81.49,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
444,33,1.58,9.06,5.5,6.85,1.36,98.27,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
445,18,1.67,10.29,8.74,3.15,2.18,67.34,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
446,17,4.22,10.78,6.54,6.29,9.37,99.84,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
447,31,2.73,8.43,6.81,8.13,8.93,51.23,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
448,31,5.62,10.9,8.75,6.19,5.47,79.4,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
449,26,0.99,7.35,7.27,4.74,2.62,99.69,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
450,42,3.31,4.77,8.79,6.82,2.32,78.42,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
451,44,5.55,10.8,4.53,2.29,3.31,67.14,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
452,43,5.47,7.41,8.23,7.51,9.18,70.92,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
453,28,1.36,11.06,5.68,7.27,5.69,90.73,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
454,35,2.52,2.4,8.05,5.63,8.24,96.35,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
455,20,3.91,5.98,8.28,3.51,5.56,67.24,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
456,17,1.38,11.48,5.36,8.18,6.49,86.34,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
457,42,5.82,4.5,6.04,5.59,6.49,96.02,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
458,23,5.53,11.42,7.63,1.53,1.28,56.93,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
459,19,1.42,11.54,4.5,9.27,5.01,69.59,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
460,38,1.17,10.82,7.78,7.91,8.78,99.73,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
461,43,0.97,7.64,4.55,6.26,5.4,61.21,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
462,31,5.5,8.47,8.57,4.93,4.92,77.18,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
463,28,1.56,10.7,5.38,9.64,5.74,79.42,High,TikTok,3,0,Alto consumo / Alto rendimiento
464,35,2.79,9.76,6.88,7.98,4.43,49.25,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
465,17,2.97,8.3,4.59,5.81,5.64,88.4,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
466,42,3.79,11.82,5.35,6.88,2.22,64.77,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
467,15,0.89,8.86,6.02,3.53,9.71,70.02,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
